sector,indicator,cycle,index_value,sector_code,sector_name
42,Revenues,202525,36.8,42,Wholesale Trade
42,Employees,202525,47.4,42,Wholesale Trade
42,Hours,202525,45.0,42,Wholesale Trade
42,Delivery time,202525,53.7,42,Wholesale Trade
42,Demand,202525,37.1,42,Wholesale Trade
42,Output prices,202525,59.2,42,Wholesale Trade
42,Input prices,202525,69.8,42,Wholesale Trade
42,Future performance,202525,49.3,42,Wholesale Trade
42,Future employees,202525,50.4,42,Wholesale Trade
42,Future hours,202525,50.2,42,Wholesale Trade
42,Future delivery time,202525,53.3,42,Wholesale Trade
42,Future demand,202525,49.8,42,Wholesale Trade
42,Future output prices,202525,70.1,42,Wholesale Trade
42,Future input prices,202525,77.0,42,Wholesale Trade
44,Current performance,202525,47.8,44,Retail Trade
44,Revenues,202525,40.1,44,Retail Trade
44,Employees,202525,48.0,44,Retail Trade
44,Hours,202525,46.6,44,Retail Trade
44,Delivery time,202525,51.8,44,Retail Trade
44,Demand,202525,40.6,44,Retail Trade
44,Output prices,202525,59.0,44,Retail Trade
44,Input prices,202525,71.9,44,Retail Trade
44,Future performance,202525,48.3,44,Retail Trade
44,Future employees,202525,49.3,44,Retail Trade
44,Future hours,202525,48.5,44,Retail Trade
44,Future delivery time,202525,51.7,44,Retail Trade
44,Future demand,202525,47.4,44,Retail Trade
44,Future output prices,202525,70.7,44,Retail Trade
44,Future input prices,202525,79.5,44,Retail Trade
48,Current performance,202525,49.1,48,Transport & Warehousing
48,Revenues,202525,35.4,48,Transport & Warehousing
48,Employees,202525,45.7,48,Transport & Warehousing
48,Hours,202525,41.1,48,Transport & Warehousing
48,Delivery time,202525,46.2,48,Transport & Warehousing
48,Demand,202525,35.9,48,Transport & Warehousing
48,Output prices,202525,48.7,48,Transport & Warehousing
48,Input prices,202525,64.0,48,Transport & Warehousing
48,Future performance,202525,48.1,48,Transport & Warehousing
48,Future employees,202525,49.0,48,Transport & Warehousing
48,Future hours,202525,49.8,48,Transport & Warehousing
48,Future delivery time,202525,48.2,48,Transport & Warehousing
48,Future demand,202525,51.2,48,Transport & Warehousing
48,Future output prices,202525,59.3,48,Transport & Warehousing
48,Future input prices,202525,71.2,48,Transport & Warehousing
51,Current performance,202525,47.8,51,Information
51,Revenues,202525,39.4,51,Information
51,Employees,202525,47.8,51,Information
51,Hours,202525,46.0,51,Information
51,Delivery time,202525,52.9,51,Information
51,Demand,202525,40.3,51,Information
51,Output prices,202525,50.8,51,Information
51,Input prices,202525,64.1,51,Information
51,Future performance,202525,48.1,51,Information
51,Future employees,202525,49.8,51,Information
51,Future hours,202525,48.5,51,Information
51,Future delivery time,202525,53.6,51,Information
51,Future demand,202525,51.6,51,Information
51,Future output prices,202525,59.5,51,Information
51,Future input prices,202525,73.8,51,Information
52,Current performance,202525,61.5,52,Finance & Insurance
52,Revenues,202525,47.3,52,Finance & Insurance
52,Employees,202525,48.1,52,Finance & Insurance
52,Hours,202525,48.1,52,Finance & Insurance
52,Delivery time,202525,53.5,52,Finance & Insurance
52,Demand,202525,47.8,52,Finance & Insurance
52,Output prices,202525,53.5,52,Finance & Insurance
52,Input prices,202525,63.3,52,Finance & Insurance
52,Future performance,202525,59.8,52,Finance & Insurance
52,Future employees,202525,53.7,52,Finance & Insurance
52,Future hours,202525,53.0,52,Finance & Insurance
52,Future delivery time,202525,51.2,52,Finance & Insurance
52,Future demand,202525,57.3,52,Finance & Insurance
52,Future output prices,202525,56.0,52,Finance & Insurance
52,Future input prices,202525,67.7,52,Finance & Insurance
53,Current performance,202525,53.4,53,Real Estate
53,Revenues,202525,37.2,53,Real Estate
53,Employees,202525,47.4,53,Real Estate
53,Hours,202525,44.6,53,Real Estate
53,Delivery time,202525,51.7,53,Real Estate
53,Demand,202525,39.4,53,Real Estate
53,Output prices,202525,49.7,53,Real Estate
53,Input prices,202525,62.9,53,Real Estate
53,Future performance,202525,52.7,53,Real Estate
53,Future employees,202525,49.7,53,Real Estate
53,Future hours,202525,49.8,53,Real Estate
53,Future delivery time,202525,52.3,53,Real Estate
53,Future demand,202525,53.9,53,Real Estate
53,Future output prices,202525,56.8,53,Real Estate
53,Future input prices,202525,69.6,53,Real Estate
54,Current performance,202525,57.8,54,Professional Services
54,Revenues,202525,40.4,54,Professional Services
54,Employees,202525,47.8,54,Professional Services
54,Hours,202525,43.8,54,Professional Services
54,Delivery time,202525,53.4,54,Professional Services
54,Demand,202525,43.3,54,Professional Services
54,Output prices,202525,53.0,54,Professional Services
54,Input prices,202525,66.4,54,Professional Services
54,Future performance,202525,56.6,54,Professional Services
54,Future employees,202525,51.8,54,Professional Services
54,Future hours,202525,51.9,54,Professional Services
54,Future delivery time,202525,54.9,54,Professional Services
54,Future demand,202525,53.6,54,Professional Services
54,Future output prices,202525,65.6,54,Professional Services
54,Future input prices,202525,75.0,54,Professional Services
55,Current performance,202525,62.1,55,Management
55,Revenues,202525,46.4,55,Management
55,Employees,202525,43.1,55,Management
55,Hours,202525,43.1,55,Management
55,Delivery time,202525,50.0,55,Management
55,Demand,202525,46.4,55,Management
55,Output prices,202525,50.0,55,Management
55,Input prices,202525,50.0,55,Management
55,Future performance,202525,58.4,55,Management
55,Future employees,202525,47.1,55,Management
55,Future hours,202525,47.1,55,Management
55,Future delivery time,202525,50.0,55,Management
55,Future demand,202525,62.3,55,Management
55,Future output prices,202525,57.7,55,Management
55,Future input prices,202525,57.7,55,Management
56,Current performance,202525,57.3,56,Admin & Waste Mgmt
56,Revenues,202525,35.8,56,Admin & Waste Mgmt
56,Employees,202525,45.3,56,Admin & Waste Mgmt
56,Hours,202525,40.5,56,Admin & Waste Mgmt
56,Delivery time,202525,51.0,56,Admin & Waste Mgmt
56,Demand,202525,39.1,56,Admin & Waste Mgmt
56,Output prices,202525,54.5,56,Admin & Waste Mgmt
56,Input prices,202525,63.0,56,Admin & Waste Mgmt
56,Future performance,202525,56.6,56,Admin & Waste Mgmt
56,Future employees,202525,54.7,56,Admin & Waste Mgmt
56,Future hours,202525,55.6,56,Admin & Waste Mgmt
56,Future delivery time,202525,51.3,56,Admin & Waste Mgmt
56,Future demand,202525,58.5,56,Admin & Waste Mgmt
56,Future output prices,202525,68.5,56,Admin & Waste Mgmt
56,Future input prices,202525,74.1,56,Admin & Waste Mgmt
61,Current performance,202525,58.0,61,Education
61,Revenues,202525,40.8,61,Education
61,Employees,202525,47.7,61,Education
61,Hours,202525,42.8,61,Education
61,Delivery time,202525,53.1,61,Education
61,Demand,202525,43.8,61,Education
61,Output prices,202525,50.2,61,Education
61,Input prices,202525,64.6,61,Education
61,Future performance,202525,56.4,61,Education
61,Future employees,202525,55.2,61,Education
61,Future hours,202525,53.6,61,Education
61,Future delivery time,202525,50.5,61,Education
61,Future demand,202525,54.9,61,Education
61,Future output prices,202525,64.4,61,Education
61,Future input prices,202525,77.3,61,Education
62,Current performance,202525,60.3,62,Health Care
62,Revenues,202525,39.9,62,Health Care
62,Employees,202525,48.4,62,Health Care
62,Hours,202525,42.6,62,Health Care
62,Delivery time,202525,53.4,62,Health Care
62,Demand,202525,44.5,62,Health Care
62,Output prices,202525,52.5,62,Health Care
62,Input prices,202525,68.0,62,Health Care
62,Future performance,202525,58.7,62,Health Care
62,Future employees,202525,53.9,62,Health Care
62,Future hours,202525,52.0,62,Health Care
62,Future delivery time,202525,53.1,62,Health Care
62,Future demand,202525,55.9,62,Health Care
62,Future output prices,202525,64.0,62,Health Care
62,Future input prices,202525,76.9,62,Health Care
71,Current performance,202525,56.5,71,Arts & Entertainment
71,Revenues,202525,43.5,71,Arts & Entertainment
71,Employees,202525,47.3,71,Arts & Entertainment
71,Hours,202525,45.0,71,Arts & Entertainment
71,Delivery time,202525,54.3,71,Arts & Entertainment
71,Demand,202525,43.5,71,Arts & Entertainment
71,Output prices,202525,51.4,71,Arts & Entertainment
71,Input prices,202525,64.7,71,Arts & Entertainment
71,Future performance,202525,55.7,71,Arts & Entertainment
71,Future employees,202525,53.3,71,Arts & Entertainment
71,Future hours,202525,54.2,71,Arts & Entertainment
71,Future delivery time,202525,55.7,71,Arts & Entertainment
71,Future demand,202525,54.5,71,Arts & Entertainment
71,Future output prices,202525,62.3,71,Arts & Entertainment
71,Future input prices,202525,73.5,71,Arts & Entertainment
72,Current performance,202525,47.6,72,Accommodation & Food
72,Revenues,202525,32.8,72,Accommodation & Food
72,Employees,202525,44.4,72,Accommodation & Food
72,Hours,202525,39.3,72,Accommodation & Food
72,Delivery time,202525,48.4,72,Accommodation & Food
72,Demand,202525,33.8,72,Accommodation & Food
72,Output prices,202525,53.7,72,Accommodation & Food
72,Input prices,202525,70.6,72,Accommodation & Food
72,Future performance,202525,48.4,72,Accommodation & Food
72,Future employees,202525,48.3,72,Accommodation & Food
72,Future hours,202525,47.4,72,Accommodation & Food
72,Future delivery time,202525,50.0,72,Accommodation & Food
72,Future demand,202525,47.3,72,Accommodation & Food
72,Future output prices,202525,67.6,72,Accommodation & Food
72,Future input prices,202525,78.2,72,Accommodation & Food
81,Current performance,202525,52.6,81,Other Services
81,Revenues,202525,33.7,81,Other Services
81,Employees,202525,46.9,81,Other Services
81,Hours,202525,41.2,81,Other Services
81,Delivery time,202525,52.7,81,Other Services
81,Demand,202525,37.6,81,Other Services
81,Output prices,202525,56.0,81,Other Services
81,Input prices,202525,70.7,81,Other Services
81,Future performance,202525,52.8,81,Other Services
81,Future employees,202525,50.3,81,Other Services
81,Future hours,202525,49.8,81,Other Services
81,Future delivery time,202525,53.0,81,Other Services
81,Future demand,202525,52.3,81,Other Services
81,Future output prices,202525,67.7,81,Other Services
81,Future input prices,202525,78.8,81,Other Services
XX,Current performance,202525,60.3,XX,Multi-sector
XX,Revenues,202525,46.0,XX,Multi-sector
XX,Employees,202525,48.9,XX,Multi-sector
XX,Hours,202525,45.6,XX,Multi-sector
XX,Delivery time,202525,52.3,XX,Multi-sector
XX,Demand,202525,47.6,XX,Multi-sector
XX,Output prices,202525,55.0,XX,Multi-sector
XX,Input prices,202525,65.3,XX,Multi-sector
XX,Future performance,202525,59.9,XX,Multi-sector
XX,Future employees,202525,59.1,XX,Multi-sector
XX,Future hours,202525,57.6,XX,Multi-sector
XX,Future delivery time,202525,53.6,XX,Multi-sector
XX,Future demand,202525,61.4,XX,Multi-sector
XX,Future output prices,202525,67.4,XX,Multi-sector
XX,Future input prices,202525,75.1,XX,Multi-sector
,,202525,,,
"Source: U.S. Census Bureau, Business Trends and Outlook Survey (BTOS) 2023-2025. The Census Bureau has reviewed this data product to ensure appropriate access, use, and disclosure avoidance protection of the confidential source data (Project No. P-7529868, Disclosure Review Board (DRB) approval numbers: CBDRB-FY25-0425).",,202525,,,
11,Current performance,202524,55.1,11,Agriculture
11,Revenues,202524,41.9,11,Agriculture
11,Employees,202524,43.2,11,Agriculture
11,Hours,202524,40.5,11,Agriculture
11,Delivery time,202524,51.3,11,Agriculture
11,Demand,202524,42.3,11,Agriculture
11,Output prices,202524,46.3,11,Agriculture
11,Input prices,202524,62.2,11,Agriculture
11,Future performance,202524,52.1,11,Agriculture
11,Future employees,202524,49.9,11,Agriculture
11,Future hours,202524,51.3,11,Agriculture
11,Future delivery time,202524,52.1,11,Agriculture
11,Future demand,202524,51.8,11,Agriculture
11,Future output prices,202524,61.6,11,Agriculture
11,Future input prices,202524,69.3,11,Agriculture
21,Current performance,202524,51.7,21,Mining & Oil/Gas
21,Revenues,202524,37.7,21,Mining & Oil/Gas
21,Employees,202524,46.1,21,Mining & Oil/Gas
21,Hours,202524,44.1,21,Mining & Oil/Gas
21,Delivery time,202524,52.9,21,Mining & Oil/Gas
21,Demand,202524,41.9,21,Mining & Oil/Gas
21,Output prices,202524,41.8,21,Mining & Oil/Gas
21,Input prices,202524,60.5,21,Mining & Oil/Gas
21,Future performance,202524,53.7,21,Mining & Oil/Gas
21,Future employees,202524,56.3,21,Mining & Oil/Gas
21,Future hours,202524,53.5,21,Mining & Oil/Gas
21,Future delivery time,202524,51.8,21,Mining & Oil/Gas
21,Future demand,202524,49.3,21,Mining & Oil/Gas
21,Future output prices,202524,49.9,21,Mining & Oil/Gas
21,Future input prices,202524,70.0,21,Mining & Oil/Gas
22,Current performance,202524,77.5,22,Utilities
22,Revenues,202524,47.3,22,Utilities
22,Employees,202524,52.4,22,Utilities
22,Hours,202524,51.1,22,Utilities
22,Delivery time,202524,57.5,22,Utilities
22,Demand,202524,51.4,22,Utilities
22,Output prices,202524,52.8,22,Utilities
22,Input prices,202524,64.6,22,Utilities
22,Future performance,202524,68.0,22,Utilities
22,Future employees,202524,56.1,22,Utilities
22,Future hours,202524,51.7,22,Utilities
22,Future delivery time,202524,50.8,22,Utilities
22,Future demand,202524,55.4,22,Utilities
22,Future output prices,202524,65.4,22,Utilities
22,Future input prices,202524,70.1,22,Utilities
23,Current performance,202524,56.3,23,Construction
23,Revenues,202524,40.2,23,Construction
23,Employees,202524,45.3,23,Construction
23,Hours,202524,41.7,23,Construction
23,Delivery time,202524,51.8,23,Construction
23,Demand,202524,41.1,23,Construction
23,Output prices,202524,54.8,23,Construction
23,Input prices,202524,69.9,23,Construction
23,Future performance,202524,54.6,23,Construction
23,Future employees,202524,51.1,23,Construction
23,Future hours,202524,50.8,23,Construction
23,Future delivery time,202524,54.2,23,Construction
23,Future demand,202524,53.6,23,Construction
23,Future output prices,202524,70.3,23,Construction
23,Future input prices,202524,79.2,23,Construction
31,Current performance,202524,51.8,31,Manufacturing
31,Revenues,202524,40.4,31,Manufacturing
31,Employees,202524,48.5,31,Manufacturing
31,Hours,202524,45.7,31,Manufacturing
31,Delivery time,202524,53.3,31,Manufacturing
31,Demand,202524,41.2,31,Manufacturing
31,Output prices,202524,57.0,31,Manufacturing
31,Input prices,202524,71.9,31,Manufacturing
31,Future performance,202524,53.2,31,Manufacturing
31,Future employees,202524,54.0,31,Manufacturing
31,Future hours,202524,52.6,31,Manufacturing
31,Future delivery time,202524,53.6,31,Manufacturing
31,Future demand,202524,55.9,31,Manufacturing
31,Future output prices,202524,71.6,31,Manufacturing
31,Future input prices,202524,81.4,31,Manufacturing
42,Current performance,202524,48.9,42,Wholesale Trade
42,Revenues,202524,38.0,42,Wholesale Trade
42,Employees,202524,48.4,42,Wholesale Trade
42,Hours,202524,46.4,42,Wholesale Trade
42,Delivery time,202524,53.2,42,Wholesale Trade
42,Demand,202524,37.7,42,Wholesale Trade
42,Output prices,202524,59.8,42,Wholesale Trade
42,Input prices,202524,69.7,42,Wholesale Trade
42,Future performance,202524,48.8,42,Wholesale Trade
42,Future employees,202524,50.5,42,Wholesale Trade
42,Future hours,202524,49.3,42,Wholesale Trade
42,Future delivery time,202524,53.6,42,Wholesale Trade
42,Future demand,202524,49.4,42,Wholesale Trade
42,Future output prices,202524,69.1,42,Wholesale Trade
42,Future input prices,202524,77.0,42,Wholesale Trade
44,Current performance,202524,48.1,44,Retail Trade
44,Revenues,202524,37.3,44,Retail Trade
44,Employees,202524,47.5,44,Retail Trade
44,Hours,202524,46.2,44,Retail Trade
44,Delivery time,202524,51.8,44,Retail Trade
44,Demand,202524,37.5,44,Retail Trade
44,Output prices,202524,61.1,44,Retail Trade
44,Input prices,202524,73.6,44,Retail Trade
44,Future performance,202524,48.4,44,Retail Trade
44,Future employees,202524,49.1,44,Retail Trade
44,Future hours,202524,48.3,44,Retail Trade
44,Future delivery time,202524,52.0,44,Retail Trade
44,Future demand,202524,47.9,44,Retail Trade
44,Future output prices,202524,70.7,44,Retail Trade
44,Future input prices,202524,79.8,44,Retail Trade
48,Current performance,202524,50.7,48,Transport & Warehousing
48,Revenues,202524,38.6,48,Transport & Warehousing
48,Employees,202524,47.3,48,Transport & Warehousing
48,Hours,202524,42.2,48,Transport & Warehousing
48,Delivery time,202524,50.0,48,Transport & Warehousing
48,Demand,202524,38.9,48,Transport & Warehousing
48,Output prices,202524,50.5,48,Transport & Warehousing
48,Input prices,202524,63.7,48,Transport & Warehousing
48,Future performance,202524,50.1,48,Transport & Warehousing
48,Future employees,202524,50.1,48,Transport & Warehousing
48,Future hours,202524,48.0,48,Transport & Warehousing
48,Future delivery time,202524,47.7,48,Transport & Warehousing
48,Future demand,202524,51.2,48,Transport & Warehousing
48,Future output prices,202524,60.8,48,Transport & Warehousing
48,Future input prices,202524,72.3,48,Transport & Warehousing
51,Current performance,202524,49.9,51,Information
51,Revenues,202524,41.6,51,Information
51,Employees,202524,49.0,51,Information
51,Hours,202524,47.9,51,Information
51,Delivery time,202524,57.0,51,Information
51,Demand,202524,43.6,51,Information
51,Output prices,202524,49.6,51,Information
51,Input prices,202524,65.3,51,Information
51,Future performance,202524,49.8,51,Information
51,Future employees,202524,50.0,51,Information
51,Future hours,202524,48.6,51,Information
51,Future delivery time,202524,54.6,51,Information
51,Future demand,202524,49.8,51,Information
51,Future output prices,202524,59.5,51,Information
51,Future input prices,202524,73.7,51,Information
52,Current performance,202524,63.0,52,Finance & Insurance
52,Revenues,202524,47.5,52,Finance & Insurance
52,Employees,202524,50.1,52,Finance & Insurance
52,Hours,202524,49.9,52,Finance & Insurance
52,Delivery time,202524,51.9,52,Finance & Insurance
52,Demand,202524,50.1,52,Finance & Insurance
52,Output prices,202524,51.6,52,Finance & Insurance
52,Input prices,202524,61.0,52,Finance & Insurance
52,Future performance,202524,61.2,52,Finance & Insurance
52,Future employees,202524,54.8,52,Finance & Insurance
52,Future hours,202524,52.8,52,Finance & Insurance
52,Future delivery time,202524,50.9,52,Finance & Insurance
52,Future demand,202524,56.1,52,Finance & Insurance
52,Future output prices,202524,54.9,52,Finance & Insurance
52,Future input prices,202524,66.1,52,Finance & Insurance
53,Current performance,202524,53.6,53,Real Estate
53,Revenues,202524,41.4,53,Real Estate
53,Employees,202524,47.7,53,Real Estate
53,Hours,202524,45.9,53,Real Estate
53,Delivery time,202524,51.1,53,Real Estate
53,Demand,202524,42.2,53,Real Estate
53,Output prices,202524,50.0,53,Real Estate
53,Input prices,202524,63.1,53,Real Estate
53,Future performance,202524,53.5,53,Real Estate
53,Future employees,202524,49.4,53,Real Estate
53,Future hours,202524,50.2,53,Real Estate
53,Future delivery time,202524,53.5,53,Real Estate
53,Future demand,202524,53.5,53,Real Estate
53,Future output prices,202524,58.0,53,Real Estate
53,Future input prices,202524,69.2,53,Real Estate
54,Current performance,202524,57.8,54,Professional Services
54,Revenues,202524,41.6,54,Professional Services
54,Employees,202524,48.0,54,Professional Services
54,Hours,202524,45.5,54,Professional Services
54,Delivery time,202524,53.2,54,Professional Services
54,Demand,202524,44.5,54,Professional Services
54,Output prices,202524,53.0,54,Professional Services
54,Input prices,202524,66.8,54,Professional Services
54,Future performance,202524,55.7,54,Professional Services
54,Future employees,202524,51.9,54,Professional Services
54,Future hours,202524,51.4,54,Professional Services
54,Future delivery time,202524,55.8,54,Professional Services
54,Future demand,202524,52.6,54,Professional Services
54,Future output prices,202524,65.2,54,Professional Services
54,Future input prices,202524,75.1,54,Professional Services
55,Current performance,202524,49.4,55,Management
55,Revenues,202524,41.6,55,Management
55,Employees,202524,54.1,55,Management
55,Hours,202524,52.0,55,Management
55,Delivery time,202524,,55,Management
55,Demand,202524,41.6,55,Management
55,Output prices,202524,49.8,55,Management
55,Input prices,202524,54.1,55,Management
55,Future performance,202524,49.4,55,Management
55,Future employees,202524,47.6,55,Management
55,Future hours,202524,43.7,55,Management
55,Future delivery time,202524,0.0,55,Management
55,Future demand,202524,53.6,55,Management
55,Future output prices,202524,53.6,55,Management
55,Future input prices,202524,57.9,55,Management
56,Current performance,202524,56.4,56,Admin & Waste Mgmt
56,Revenues,202524,39.1,56,Admin & Waste Mgmt
56,Employees,202524,46.2,56,Admin & Waste Mgmt
56,Hours,202524,42.2,56,Admin & Waste Mgmt
56,Delivery time,202524,50.6,56,Admin & Waste Mgmt
56,Demand,202524,41.2,56,Admin & Waste Mgmt
56,Output prices,202524,53.7,56,Admin & Waste Mgmt
56,Input prices,202524,66.0,56,Admin & Waste Mgmt
56,Future performance,202524,54.9,56,Admin & Waste Mgmt
56,Future employees,202524,52.6,56,Admin & Waste Mgmt
56,Future hours,202524,53.6,56,Admin & Waste Mgmt
56,Future delivery time,202524,52.4,56,Admin & Waste Mgmt
56,Future demand,202524,53.4,56,Admin & Waste Mgmt
56,Future output prices,202524,66.5,56,Admin & Waste Mgmt
56,Future input prices,202524,75.4,56,Admin & Waste Mgmt
61,Current performance,202524,57.6,61,Education
61,Revenues,202524,43.1,61,Education
61,Employees,202524,48.4,61,Education
61,Hours,202524,46.6,61,Education
61,Delivery time,202524,54.2,61,Education
61,Demand,202524,44.8,61,Education
61,Output prices,202524,51.4,61,Education
61,Input prices,202524,66.9,61,Education
61,Future performance,202524,58.6,61,Education
61,Future employees,202524,52.7,61,Education
61,Future hours,202524,54.1,61,Education
61,Future delivery time,202524,57.9,61,Education
61,Future demand,202524,57.4,61,Education
61,Future output prices,202524,63.0,61,Education
61,Future input prices,202524,76.3,61,Education
62,Current performance,202524,59.3,62,Health Care
62,Revenues,202524,42.7,62,Health Care
62,Employees,202524,49.0,62,Health Care
62,Hours,202524,47.3,62,Health Care
62,Delivery time,202524,53.6,62,Health Care
62,Demand,202524,46.9,62,Health Care
62,Output prices,202524,52.1,62,Health Care
62,Input prices,202524,67.3,62,Health Care
62,Future performance,202524,57.8,62,Health Care
62,Future employees,202524,53.0,62,Health Care
62,Future hours,202524,51.8,62,Health Care
62,Future delivery time,202524,53.1,62,Health Care
62,Future demand,202524,55.6,62,Health Care
62,Future output prices,202524,63.2,62,Health Care
62,Future input prices,202524,76.3,62,Health Care
71,Current performance,202524,56.8,71,Arts & Entertainment
71,Revenues,202524,43.1,71,Arts & Entertainment
71,Employees,202524,45.4,71,Arts & Entertainment
71,Hours,202524,42.6,71,Arts & Entertainment
71,Delivery time,202524,52.2,71,Arts & Entertainment
71,Demand,202524,41.4,71,Arts & Entertainment
71,Output prices,202524,51.7,71,Arts & Entertainment
71,Input prices,202524,65.5,71,Arts & Entertainment
71,Future performance,202524,55.8,71,Arts & Entertainment
71,Future employees,202524,53.3,71,Arts & Entertainment
71,Future hours,202524,54.1,71,Arts & Entertainment
71,Future delivery time,202524,54.8,71,Arts & Entertainment
71,Future demand,202524,55.2,71,Arts & Entertainment
71,Future output prices,202524,63.3,71,Arts & Entertainment
71,Future input prices,202524,74.8,71,Arts & Entertainment
72,Current performance,202524,48.8,72,Accommodation & Food
72,Revenues,202524,34.2,72,Accommodation & Food
72,Employees,202524,45.4,72,Accommodation & Food
72,Hours,202524,41.9,72,Accommodation & Food
72,Delivery time,202524,50.1,72,Accommodation & Food
72,Demand,202524,36.2,72,Accommodation & Food
72,Output prices,202524,53.8,72,Accommodation & Food
72,Input prices,202524,70.8,72,Accommodation & Food
72,Future performance,202524,49.1,72,Accommodation & Food
72,Future employees,202524,49.3,72,Accommodation & Food
72,Future hours,202524,48.9,72,Accommodation & Food
72,Future delivery time,202524,50.5,72,Accommodation & Food
72,Future demand,202524,50.4,72,Accommodation & Food
72,Future output prices,202524,67.5,72,Accommodation & Food
72,Future input prices,202524,78.5,72,Accommodation & Food
81,Current performance,202524,51.4,81,Other Services
81,Revenues,202524,36.0,81,Other Services
81,Employees,202524,46.2,81,Other Services
81,Hours,202524,42.8,81,Other Services
81,Delivery time,202524,52.5,81,Other Services
81,Demand,202524,36.1,81,Other Services
81,Output prices,202524,55.1,81,Other Services
81,Input prices,202524,68.1,81,Other Services
81,Future performance,202524,52.7,81,Other Services
81,Future employees,202524,50.8,81,Other Services
81,Future hours,202524,50.3,81,Other Services
81,Future delivery time,202524,53.2,81,Other Services
81,Future demand,202524,54.0,81,Other Services
81,Future output prices,202524,66.6,81,Other Services
81,Future input prices,202524,77.6,81,Other Services
XX,Current performance,202524,58.5,XX,Multi-sector
XX,Revenues,202524,47.3,XX,Multi-sector
XX,Employees,202524,52.4,XX,Multi-sector
XX,Hours,202524,50.3,XX,Multi-sector
XX,Delivery time,202524,53.2,XX,Multi-sector
XX,Demand,202524,46.8,XX,Multi-sector
XX,Output prices,202524,52.7,XX,Multi-sector
XX,Input prices,202524,65.1,XX,Multi-sector
XX,Future performance,202524,58.9,XX,Multi-sector
XX,Future employees,202524,57.2,XX,Multi-sector
XX,Future hours,202524,57.5,XX,Multi-sector
XX,Future delivery time,202524,52.6,XX,Multi-sector
XX,Future demand,202524,58.6,XX,Multi-sector
XX,Future output prices,202524,67.3,XX,Multi-sector
XX,Future input prices,202524,74.8,XX,Multi-sector
,,202524,,,
"Source: U.S. Census Bureau, Business Trends and Outlook Survey (BTOS) 2023-2025. The Census Bureau has reviewed this data product to ensure appropriate access, use, and disclosure avoidance protection of the confidential source data (Project No. P-7529868, Disclosure Review Board (DRB) approval numbers: CBDRB-FY25-0425).",,202524,,,
11,Current performance,202523,,11,Agriculture
11,Revenues,202523,,11,Agriculture
11,Employees,202523,,11,Agriculture
11,Hours,202523,,11,Agriculture
11,Delivery time,202523,,11,Agriculture
11,Demand,202523,,11,Agriculture
11,Output prices,202523,,11,Agriculture
11,Input prices,202523,,11,Agriculture
11,Future performance,202523,,11,Agriculture
11,Future employees,202523,,11,Agriculture
11,Future hours,202523,,11,Agriculture
11,Future delivery time,202523,,11,Agriculture
11,Future demand,202523,,11,Agriculture
11,Future output prices,202523,,11,Agriculture
11,Future input prices,202523,,11,Agriculture
21,Current performance,202523,,21,Mining & Oil/Gas
21,Revenues,202523,,21,Mining & Oil/Gas
21,Employees,202523,,21,Mining & Oil/Gas
21,Hours,202523,,21,Mining & Oil/Gas
21,Delivery time,202523,,21,Mining & Oil/Gas
21,Demand,202523,,21,Mining & Oil/Gas
21,Output prices,202523,,21,Mining & Oil/Gas
21,Input prices,202523,,21,Mining & Oil/Gas
21,Future performance,202523,,21,Mining & Oil/Gas
21,Future employees,202523,,21,Mining & Oil/Gas
21,Future hours,202523,,21,Mining & Oil/Gas
21,Future delivery time,202523,,21,Mining & Oil/Gas
21,Future demand,202523,,21,Mining & Oil/Gas
21,Future output prices,202523,,21,Mining & Oil/Gas
21,Future input prices,202523,,21,Mining & Oil/Gas
22,Current performance,202523,,22,Utilities
22,Revenues,202523,,22,Utilities
22,Employees,202523,,22,Utilities
22,Hours,202523,,22,Utilities
22,Delivery time,202523,,22,Utilities
22,Demand,202523,,22,Utilities
22,Output prices,202523,,22,Utilities
22,Input prices,202523,,22,Utilities
22,Future performance,202523,,22,Utilities
22,Future employees,202523,,22,Utilities
22,Future hours,202523,,22,Utilities
22,Future delivery time,202523,,22,Utilities
22,Future demand,202523,,22,Utilities
22,Future output prices,202523,,22,Utilities
22,Future input prices,202523,,22,Utilities
23,Current performance,202523,,23,Construction
23,Revenues,202523,,23,Construction
23,Employees,202523,,23,Construction
23,Hours,202523,,23,Construction
23,Delivery time,202523,,23,Construction
23,Demand,202523,,23,Construction
23,Output prices,202523,,23,Construction
23,Input prices,202523,,23,Construction
23,Future performance,202523,,23,Construction
23,Future employees,202523,,23,Construction
23,Future hours,202523,,23,Construction
23,Future delivery time,202523,,23,Construction
23,Future demand,202523,,23,Construction
23,Future output prices,202523,,23,Construction
23,Future input prices,202523,,23,Construction
31,Current performance,202523,,31,Manufacturing
31,Revenues,202523,,31,Manufacturing
31,Employees,202523,,31,Manufacturing
31,Hours,202523,,31,Manufacturing
31,Delivery time,202523,,31,Manufacturing
31,Demand,202523,,31,Manufacturing
31,Output prices,202523,,31,Manufacturing
31,Input prices,202523,,31,Manufacturing
31,Future performance,202523,,31,Manufacturing
31,Future employees,202523,,31,Manufacturing
31,Future hours,202523,,31,Manufacturing
31,Future delivery time,202523,,31,Manufacturing
31,Future demand,202523,,31,Manufacturing
31,Future output prices,202523,,31,Manufacturing
31,Future input prices,202523,,31,Manufacturing
42,Current performance,202523,,42,Wholesale Trade
